Job Title,Employment Type,Expertise Level,Company Location,Salary in USD,Company Size,Year
Machine Learning Engineer,Full-Time,Expert,United States,195000,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,185900,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,129300,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,194100,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,152300,Medium,2023
Data Architect,Full-Time,Expert,United States,190000,Medium,2023
Data Architect,Full-Time,Expert,United States,120000,Medium,2023
Research Engineer,Full-Time,Expert,United States,240000,Medium,2023
Research Engineer,Full-Time,Expert,United States,157250,Medium,2023
Data Engineer,Full-Time,Expert,United States,212000,Medium,2023
Data Engineer,Full-Time,Expert,United States,194400,Medium,2023
Data Engineer,Full-Time,Expert,United States,132192,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,174000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,134000,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,Spain,38868,Large,2023
Data Engineer,Full-Time,Intermediate,United States,152000,Medium,2023
Data Developer,Full-Time,Expert,United States,144700,Medium,2023
Data Developer,Full-Time,Expert,United States,85500,Medium,2023
Data Analyst,Full-Time,Intermediate,Estonia,38868,Medium,2023
Data Scientist,Full-Time,Expert,United States,200000,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,67500,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,46500,Medium,2023
Data Engineer,Full-Time,Director,United States,265800,Medium,2023
Data Engineer,Full-Time,Director,United States,177200,Medium,2023
Data Scientist,Full-Time,Expert,United States,222000,Medium,2023
Data Scientist,Full-Time,Expert,United States,115920,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,190000,Medium,2023
AI Engineer,Full-Time,Expert,Spain,64781,Medium,2023
Data Engineer,Full-Time,Expert,United States,284310,Medium,2023
Data Engineer,Full-Time,Expert,United States,153090,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,324000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,159000,Medium,2023
Research Scientist,Full-Time,Expert,United States,204500,Medium,2023
Research Scientist,Full-Time,Expert,United States,142200,Medium,2023
Data Engineer,Full-Time,Expert,United States,247300,Medium,2023
Data Engineer,Full-Time,Expert,United States,139700,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,130500,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,111000,Medium,2023
Data Analyst,Full-Time,Expert,United States,213210,Medium,2023
Data Analyst,Full-Time,Expert,United States,102434,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,140000,Medium,2023
Data Scientist,Full-Time,Expert,United States,226600,Medium,2023
Data Scientist,Full-Time,Expert,United States,140100,Medium,2023
Data Scientist,Full-Time,Expert,United States,156400,Medium,2023
Research Engineer,Full-Time,Expert,United States,250000,Medium,2023
Research Engineer,Full-Time,Expert,United States,176000,Medium,2023
Machine Learning Scientist,Full-Time,Junior,United States,80000,Small,2022
Analytics Engineer,Full-Time,Expert,United States,233400,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,145300,Medium,2023
Data Engineer,Full-Time,Expert,United States,248000,Medium,2023
Data Engineer,Full-Time,Expert,United States,149000,Medium,2023
Analytics Engineer,Full-Time,Junior,United States,156450,Medium,2023
Analytics Engineer,Full-Time,Junior,United States,119200,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,185000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,120250,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United States,300000,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United States,200000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,192000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,164000,Medium,2023
Data Science Lead,Full-Time,Intermediate,United States,225000,Medium,2023
Data Science Lead,Full-Time,Intermediate,United States,152700,Medium,2023
Applied Scientist,Full-Time,Expert,United States,192000,Medium,2023
Applied Scientist,Full-Time,Expert,United States,164000,Medium,2023
AI Scientist,Full-Time,Expert,Germany,64781,Large,2023
Data Engineer,Full-Time,Intermediate,United States,160000,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,140000,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,139152,Large,2023
Data Engineer,Full-Time,Intermediate,United States,82452,Large,2023
Data Strategist,Full-Time,Intermediate,United States,85000,Medium,2023
Data Strategist,Full-Time,Intermediate,United States,65000,Medium,2023
Data Analyst,Full-Time,Expert,United States,139000,Medium,2023
Data Analyst,Full-Time,Expert,United States,85700,Medium,2023
Research Scientist,Full-Time,Expert,United States,248100,Medium,2023
Research Scientist,Full-Time,Expert,United States,145900,Medium,2023
Machine Learning Engineer,Full-Time,Director,United States,200000,Medium,2023
Machine Learning Engineer,Full-Time,Director,United States,145000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,230000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,184000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,269500,Medium,2023
Machine Learning Engineer,Full-Time,Director,United States,295500,Medium,2023
Machine Learning Engineer,Full-Time,Director,United States,165200,Medium,2023
ML Engineer,Full-Time,Intermediate,United States,235000,Medium,2023
ML Engineer,Full-Time,Intermediate,United States,135000,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,75000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,180000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,144000,Medium,2023
Data Engineer,Full-Time,Intermediate,United Kingdom,49216,Medium,2023
Data Engineer,Full-Time,Intermediate,United Kingdom,43064,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,65000,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,55000,Medium,2023
Data Manager,Full-Time,Expert,United States,160667,Medium,2023
MLOps Engineer,Full-Time,Intermediate,Brazil,27568,Large,2023
Data Engineer,Full-Time,Expert,United States,304200,Medium,2023
Data Engineer,Full-Time,Expert,United States,173800,Medium,2023
Data Science Lead,Full-Time,Intermediate,United States,191765,Medium,2023
Data Science Lead,Full-Time,Intermediate,United States,134326,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,173000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,258384,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,153100,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,135000,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,70000,Medium,2023
Data Analyst,Full-Time,Expert,United States,146200,Medium,2023
Data Analyst,Full-Time,Expert,United States,116960,Medium,2023
Data Engineer,Full-Time,Expert,United States,226700,Medium,2023
Data Engineer,Full-Time,Expert,United States,133300,Medium,2023
Data Engineer,Full-Time,Expert,United States,370000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,208450,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,151600,Medium,2023
Data Specialist,Full-Time,Expert,United States,111600,Medium,2023
Data Specialist,Full-Time,Expert,United States,72000,Medium,2023
Data Scientist,Full-Time,Expert,United States,359170,Medium,2023
Data Scientist,Full-Time,Expert,United States,295490,Medium,2023
Data Engineer,Full-Time,Junior,Canada,90000,Large,2023
Analytics Engineer,Full-Time,Intermediate,United States,90000,Medium,2023
Analytics Engineer,Full-Time,Intermediate,United States,84000,Medium,2023
Data Engineer,Full-Time,Intermediate,France,110000,Medium,2023
Data Engineer,Full-Time,Intermediate,France,90000,Medium,2023
Data Engineer,Full-Time,Intermediate,United States,70000,Medium,2023
Data Scientist,Full-Time,Expert,United States,253000,Medium,2023
Data Integration Specialist,Full-Time,Junior,Canada,115000,Medium,2023
Data Integration Specialist,Full-Time,Junior,Canada,85000,Medium,2023
Data Science Consultant,Full-Time,Expert,United States,145900,Medium,2023
Data Science Consultant,Full-Time,Expert,United States,128100,Medium,2023
Business Intelligence Analyst,Full-Time,Expert,United States,127000,Medium,2023
Business Intelligence Analyst,Full-Time,Expert,United States,95000,Medium,2023
Data Analyst,Full-Time,Junior,United States,94600,Medium,2023
Data Analyst,Full-Time,Junior,United States,86000,Medium,2023
Data Engineer,Full-Time,Expert,Brazil,72000,Medium,2023
Data Engineer,Full-Time,Expert,Brazil,60000,Medium,2023
Data Engineer,Full-Time,Expert,United States,150000,Medium,2023
Data Engineer,Full-Time,Expert,United States,101570,Medium,2023
Data Engineer,Full-Time,Expert,United States,173650,Medium,2023
Data Engineer,Full-Time,Expert,United States,113900,Medium,2023
Data Scientist,Full-Time,Expert,United States,185000,Medium,2023
Data Scientist,Full-Time,Expert,United States,126000,Medium,2023
Data Management Specialist,Full-Time,Expert,United States,139500,Medium,2023
Data Management Specialist,Full-Time,Expert,United States,110000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,280000,Medium,2023
Data Scientist,Full-Time,Intermediate,United Kingdom,123040,Medium,2023
Data Scientist,Full-Time,Intermediate,United Kingdom,73824,Medium,2023
Data Scientist,Full-Time,Expert,United States,248100,Medium,2023
Data Scientist,Full-Time,Expert,United States,145900,Medium,2023
Business Intelligence Engineer,Full-Time,Expert,United States,220000,Medium,2023
Business Intelligence Engineer,Full-Time,Expert,United States,175000,Medium,2023
Data Scientist,Full-Time,Expert,United States,175000,Medium,2023
Data Scientist,Full-Time,Expert,United States,150000,Medium,2023
Data Engineer,Full-Time,Expert,United States,160000,Medium,2023
Head of Data,Full-Time,Director,Brazil,115000,Medium,2023
Head of Data,Full-Time,Director,Brazil,110000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,220000,Medium,2023
Decision Scientist,Full-Time,Expert,United States,182500,Medium,2023
Decision Scientist,Full-Time,Expert,United States,135000,Medium,2023
Data Scientist,Full-Time,Expert,United States,208500,Medium,2023
Data Scientist,Full-Time,Expert,United States,165000,Medium,2023
Business Data Analyst,Contract,Intermediate,United States,35000,Medium,2023
Data Engineer,Full-Time,Director,United States,146000,Medium,2023
Data Engineer,Full-Time,Director,United States,94000,Medium,2023
AI Engineer,Full-Time,Intermediate,Qatar,300000,Medium,2023
Data Strategist,Full-Time,Expert,United States,91000,Medium,2023
Data Strategist,Full-Time,Expert,United States,86000,Medium,2023
Data Scientist,Full-Time,Expert,United States,205500,Medium,2023
Data Scientist,Full-Time,Expert,United States,132500,Medium,2023
Business Data Analyst,Full-Time,Expert,United States,180000,Large,2023
Analytics Engineer,Full-Time,Expert,United States,97750,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,75000,Medium,2023
Research Scientist,Full-Time,Junior,United States,252990,Medium,2023
Research Scientist,Full-Time,Junior,United States,162170,Medium,2023
Data Engineer,Full-Time,Expert,United States,133200,Medium,2023
Data Engineer,Full-Time,Expert,United States,84000,Medium,2023
Data Analyst,Full-Time,Junior,United States,75000,Medium,2023
Data Analyst,Full-Time,Junior,United States,67500,Medium,2023
Data Engineer,Full-Time,Intermediate,Canada,86128,Medium,2023
Data Engineer,Full-Time,Intermediate,Canada,61520,Medium,2023
Data Scientist,Full-Time,Expert,United States,300000,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,160000,Medium,2023
Data Scientist,Full-Time,Expert,United States,265000,Medium,2023
Data Scientist,Full-Time,Expert,United States,153000,Medium,2023
Data Analyst,Full-Time,Expert,United States,143000,Medium,2023
Data Analyst,Full-Time,Expert,United States,126277,Medium,2023
Data Engineer,Full-Time,Expert,United States,224500,Medium,2023
Data Engineer,Full-Time,Expert,United States,126900,Medium,2023
Applied Scientist,Full-Time,Expert,United States,227700,Medium,2023
Applied Scientist,Full-Time,Expert,United States,154836,Medium,2023
Data Analyst,Full-Time,Expert,United States,126000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,165000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,127000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,209000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,112500,Medium,2023
Data Architect,Full-Time,Intermediate,United States,140000,Medium,2023
Data Architect,Full-Time,Intermediate,United States,110000,Medium,2023
Data Scientist,Full-Time,Expert,United States,370000,Medium,2023
Data Analyst,Full-Time,Expert,United States,136000,Medium,2023
Data Analyst,Full-Time,Expert,United States,104000,Medium,2023
Applied Scientist,Full-Time,Expert,United States,214000,Medium,2023
Applied Scientist,Full-Time,Expert,United States,154000,Medium,2023
Data Scientist,Full-Time,Expert,United States,205000,Medium,2023
Data Scientist,Full-Time,Expert,United States,157500,Medium,2023
Data Engineer,Full-Time,Expert,United States,255000,Medium,2023
Data Engineer,Full-Time,Expert,United States,178000,Medium,2023
Data Engineer,Full-Time,Expert,United States,109283,Medium,2023
Research Scientist,Full-Time,Expert,United States,189000,Medium,2023
Research Scientist,Full-Time,Expert,United States,137000,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,120000,Medium,2023
Data Scientist,Full-Time,Expert,Canada,170500,Medium,2023
Data Scientist,Full-Time,Expert,Canada,118575,Medium,2023
Data Analyst,Full-Time,Expert,United States,130000,Medium,2023
Applied Machine Learning Scientist,Contract,Intermediate,Netherlands,97712,Large,2022
AI Research Engineer,Full-Time,Junior,Portugal,24940,Medium,2023
Analytics Engineer,Full-Time,Intermediate,United States,172200,Medium,2023
Analytics Engineer,Full-Time,Intermediate,United States,131200,Medium,2023
Data Analyst,Full-Time,Expert,United States,154500,Medium,2023
Data Analyst,Full-Time,Expert,United States,131325,Medium,2023
Data Manager,Full-Time,Expert,United States,110400,Medium,2023
Data Manager,Full-Time,Expert,United States,68000,Medium,2023
Business Intelligence Engineer,Full-Time,Expert,United States,100000,Medium,2023
Data Analyst,Full-Time,Expert,United States,138240,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,225000,Medium,2023
Data Scientist,Full-Time,Expert,United States,207500,Medium,2023
Data Scientist,Full-Time,Expert,United States,172900,Medium,2023
Data Scientist,Full-Time,Expert,United States,254000,Medium,2023
Data Engineer,Full-Time,Expert,United States,111000,Medium,2023
Data Modeler,Full-Time,Expert,United States,147100,Medium,2023
Data Modeler,Full-Time,Expert,United States,90700,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,90000,Medium,2023
Data Engineer,Full-Time,Expert,United States,168400,Medium,2023
Data Engineer,Full-Time,Expert,United States,105200,Medium,2023
Research Engineer,Full-Time,Expert,United States,237000,Medium,2023
Research Engineer,Full-Time,Expert,United States,170112,Medium,2023
Data Scientist,Full-Time,Intermediate,Italy,25912,Small,2023
